year;name_municipallity;salaries;ext_time;sub_all;rent_bcl;rent_mef;publicity;activities;main_bcl;main_roads;main_other;cap_me;cap_trans;cap_build;cap_roads;cap_install;pe_land;pe_build
2011;MUNICIPALIDAD DE SANTA ANA;890953138,60;19202456,36;21704640,00;25478400,00;90013567,79;5829067,00;2000000,00;11569136,53;642100,00;;70777865,00;0,00;79087026,60;112273271,74;149999799,96;0,00;
2011;MUNICIPALIDAD DE SANTA BARBARA DE HEREDIA;201753738,12;488349,00;14346697,00;;;;117380,00;;;;;11618768,00;;;;0,00;
2011;MUNICIPALIDAD DE SANTA CRUZ;991496102,74;77614374,89;51473187,80;3600000,00;104713140,00;5773179,00;4589775,92;2285470,00;;;110231793,00;0,00;32475000,00;185327568,76;113757746,67;0,00;
2011;MUNICIPALIDAD DE SANTO DOMINGO DE HEREDIA;452069176,01;53867939,43;41644693,22;;39321167,00;117105,00;21809214,76;3881620,26;4069999,50;40502436,35;2093743,12;62794070,75;19650000,00;6170000,00;106606181,44;0,00;
2011;MUNICIPALIDAD DE SARAPIQUI;220381565,96;39796379,06;36505142,00;5396000,00;56132800,00;2166400,00;31811006,84;1208720,00;12116010,00;;109086851,60;15364519,00;80169445,03;222693004,15;80064154,36;0,00;
2011;MUNICIPALIDAD DE SARCHI;189971068,65;11619676,74;9032248,00;0,00;19184962,46;437500,00;62700,00;50000,00;;;3065962,59;27444400,00;20907000,00;;;4250820,00;
2011;MUNICIPALIDAD DE SIQUIRRES;294004683,00;7314623,00;25520773,00;0,00;13600000,00;2342040,00;5089495,55;1687400,00;142939249,26;;0,00;27759546,00;19179395,39;1790000,00;0,00;0,00;
2011;MUNICIPALIDAD DE TALAMANCA;286144902,95;36929964,21;10108387,00;;1728000,00;2033877,00;8148992,18;1363760,00;2800000,00;;49494364,37;28934656,83;7541690,43;0,00;2394474,44;;
2011;MUNICIPALIDAD DE TARRAZU;140345280,99;140085,49;7078825,24;;13680000,00;494065,45;744100,00;;;0,00;14007735,75;0,00;;68318700,00;3049000,00;0,00;
2011;MUNICIPALIDAD DE TIBAS;867742734,31;20326812,76;44164246,42;9466875,00;135819221,33;13325921,02;6510030,00;6258451,50;;5000000,00;25300465,00;33906939,00;0,00;302376109,54;1328325,00;;
2011;MUNICIPALIDAD DE TILARAN;205339088,13;8186712,00;18755653,00;;38835384,64;1002400,00;964650,00;1792500,00;9969750,00;845000,00;2881007,00;50588000,00;4135297,15;53134507,95;6049500,00;;
2011;MUNICIPALIDAD DE TURRIALBA;557336304,82;27783294,53;29810023,25;240000,00;18751115,00;12925790,00;12656960,00;1617500,00;;;6693000,00;12508529,50;0,00;42056316,45;;0,00;
2011;MUNICIPALIDAD DE TURRUBARES;77624302,68;5905641,93;4502500,00;0,00;8205000,00;0,00;53391,00;18550000,00;51434531,65;;294978424,00;12024474,00;9049226,00;158215698,50;848540,00;0,00;
2011;MUNICIPALIDAD DE UPALA;230851055,61;0,00;9488148,00;8380405,00;235572674,50;2385740,00;1335656,14;5456479,27;;130000,00;13305490,00;13245399,00;0,00;194326185,20;;0,00;
2011;MUNICIPALIDAD DE VASQUEZ DE CORONADO;698386959,84;9407793,13;29680097,00;0,00;7815768,00;2775000,00;46160,00;35840,75;0,00;5018000,00;664537,20;0,00;54300000,00;82974405,91;720000,00;;
2011;MUNICIPALIDAD DE ZARCERO;155815437,42;6223052,27;5805839,00;;13647400,00;1593191,00;2924999,20;759777,60;4739550,00;2080570,60;7124525,00;;12794840,00;;;0,00;
2012;MUNICIPALIDAD DE ABANGARES;323994223,28;15556556,60;13613400,00;;15866000,00;0,00;3414108,53;0,00;;;6886713,00;11153752,00;20890000,00;12209000,00;0,00;0,00;
2012;MUNICIPALIDAD DE ACOSTA;137217088,10;15326245,85;6858000,00;;;548000,00;3548496,05;500000,00;;;22312010,00;18258490,00;180996075,10;48213065,00;24755541,00;30462977,00;
2012;MUNICIPALIDAD DE ALAJUELA;2207592795,20;73510718,71;306482613,27;351449796,89;19720449,00;62859128,05;66596508,00;17388000,00;;57520651,71;38606659,72;97684546,95;335561581,70;1285294246,03;714417916,68;0,00;
2012;MUNICIPALIDAD DE ALAJUELITA;319777747,08;2913797,08;21169728,80;;11643336,05;408220,00;1521806,00;152535,00;;;1860000,00;;0,00;162588293,50;;;
2012;MUNICIPALIDAD DE ALVARADO DE PACAYAS;140380807,96;2385517,15;8708853,00;;30271367,30;300000,00;1450000,00;195000,00;0,00;;1013000,00;;240000,00;0,00;10000000,00;0,00;
2012;MUNICIPALIDAD DE ASERRI;340347222,34;21236605,29;14897755,29;;19306734,58;547715,00;3347172,00;1083019,71;0,00;12288755,49;2404520,00;;;;;;
2012;MUNICIPALIDAD DE ATENAS;288640133,96;948786,59;18356052,56;;7030027,00;944857,00;2907982,60;2540850,00;;;1160161,65;;159738758,75;4387570,00;;;
2012;MUNICIPALIDAD DE BAGACES;262840558,81;8748630,88;24824424,74;3054874,00;51030300,00;65000,00;3359128,87;67000,00;;73000,00;0,00;;26324018,42;46876224,67;;0,00;
2012;MUNICIPALIDAD DE BARVA;218169058,88;10734180,52;16953126,67;;478096,00;592000,00;12896760,21;;;;;23901692,53;;1100000,00;354920,00;;
2012;MUNICIPALIDAD DE BELEN;709744901,19;11783050,88;26733483,61;21871077,14;16206657,96;15822300,00;26935740,84;17586321,00;0,00;;22913675,40;2000000,00;104955071,00;137612364,04;247098051,74;0,00;
2012;MUNICIPALIDAD DE BUENOS AIRES;215415166,73;8311590,57;13369775,85;0,00;28798500,00;168000,00;;979548,00;0,00;2954446,00;5989780,26;0,00;102988346,77;750140773,88;4460000,00;0,00;
2012;MUNICIPALIDAD DE CARRILLO GUANACASTE;723284755,69;17822298,23;31314271,00;24066311,34;108217634,97;2677515,00;7404450,00;1100000,00;;2136000,00;7588917,45;5445000,00;38019261,50;368815412,49;222216778,98;51023,20;
2012;MUNICIPALIDAD DE CARTAGO;2105818174,97;89179063,60;126467541,45;325000,00;68169637,69;54987890,00;37616909,73;86449433,75;4727000,00;101317148,00;46848241,78;63920416,00;1251557148,44;677159004,82;313128426,87;150574,51;
2012;MUNICIPALIDAD DE CAÑAS;354727222,83;44439710,80;15330674,57;;141653283,17;;19365763,45;2695650,00;6765200,00;61318,60;7128564,95;18987462,40;187074737,50;77284239,00;;;
2012;MUNICIPALIDAD DE CORREDORES;333442890,61;25021108,90;19012320,00;22143,00;35344507,76;5024154,80;245169,13;290000,00;;;1079763,30;15530631,03;55657500,00;15959600,00;0,00;;
2012;MUNICIPALIDAD DE COTO BRUS;297994011,49;15929206,00;12502318,50;3214000,00;31311000,00;2708920,00;965848,00;115500,00;0,00;;1904976,95;0,00;140000,00;109281403,00;1600000,00;0,00;0,00
2012;MUNICIPALIDAD DE CURRIDABAT;1346546168,66;15238313,49;44827845,59;23198982,00;8664550,00;800000,00;38839557,80;6704528,00;0,00;;1743395,60;1047300,80;29923622,62;111876112,09;1753816,64;30000000,00;0,00
2012;MUNICIPALIDAD DE DESAMPARADOS;1533833236,00;83518808,29;152816386,12;;60190873,00;4584027,40;4930435,60;23054405,52;0,00;;20025892,72;;601847186,67;0,00;;0,00;
2012;MUNICIPALIDAD DE DOTA;84835645,37;10238713,19;3237600,00;;0,00;;;986846,00;;;;23060878,40;2646744,24;179259403,24;225368149,44;;
2012;MUNICIPALIDAD DE EL GUARCO;224524215,55;1952179,84;16290837,20;;2371223,68;1424264,00;14623072,07;417000,00;;;4072180,57;239405221,75;10476736,50;99369025,65;7902102,20;0,00;
2012;MUNICIPALIDAD DE ESCAZU;1478287245,65;61057451,24;85669555,50;184091969,01;112111634,80;25039124,38;11385130,00;18188310,32;;37941665,14;37217422,69;394460128,08;3285000,00;1804060590,27;;769139291,50;873394480,00
2012;MUNICIPALIDAD DE ESPARZA;340806715,86;12143075,76;23388854,43;;2675500,00;300000,00;11499611,60;2354458,00;;0,00;2044000,00;9995000,00;231801642,32;25700000,00;28232502,70;46258309,44;
2012;MUNICIPALIDAD DE FLORES;241088732,80;3761731,67;14222250,00;8212725,00;904000,00;1458550,00;2002168,29;100000,00;26279270,00;10612600,00;0,00;;0,00;148392314,75;116140058,83;;
2012;MUNICIPALIDAD DE GARABITO;765045263,62;5667447,49;15100992,00;10722958,00;21735400,00;3090679,80;9318296,88;19034450,00;6915000,00;;7216105,00;1287142,00;0,00;52452404,80;7000000,00;;
2012;MUNICIPALIDAD DE GOICOECHEA;1092937381,30;26800132,86;86195715,48;;27842980,00;14000085,00;500000,00;112891172,00;17853250,60;37585663,40;2304585,50;0,00;39817622,50;2568000,00;41104856,00;0,00;
2012;MUNICIPALIDAD DE GOLFITO;458012077,27;20435089,08;10152250,00;5880000,00;121913195,00;696940,00;545000,00;149804,55;;;;;38854150,51;22550000,00;0,00;;
2012;MUNICIPALIDAD DE GRECIA;620443090,40;18940224,42;53433950,28;;57313710,00;5208697,15;4581975,00;9734105,40;;1155540,05;1542923,05;40345000,00;14192000,00;41469000,00;37621945,93;0,00;
2012;MUNICIPALIDAD DE GUACIMO;308366287,30;7441862,97;19666281,25;5910000,00;11173400,00;1596000,00;2474662,36;1136100,00;;;6324105,00;;204253290,08;17186000,00;2512000,00;0,00;
2012;MUNICIPALIDAD DE GUATUSO;108665598,00;7399868,00;9965650,00;2175000,00;15959157,95;100000,00;274632,00;0,00;;;;26669038,00;6483473,00;131287966,00;0,00;100000000,00;
2012;MUNICIPALIDAD DE HEREDIA;1244098486,71;71280815,00;102915945,70;;11950000,00;2934700,00;61221710,00;72383999,50;;0,00;54445623,54;17350729,40;268902684,00;1271833645,00;157477500,00;;77000000,00
2012;MUNICIPALIDAD DE HOJANCHA;117316149,59;1186557,00;9060008,00;;88902750,00;638720,00;4182926,00;63000,00;;2065500,00;409700,00;;0,00;5026000,00;;0,00;
2012;MUNICIPALIDAD DE JIMENEZ;124970116,65;6025512,99;4627500,00;0,00;35772420,16;;1156000,00;160000,00;18473922,78;12120844,00;22341636,00;41467260,00;1152709,19;;;0,00;
2012;MUNICIPALIDAD DE LA CRUZ GUANACASTE;337627914,86;12443389,51;13676274,70;;51239000,00;1475620,00;0,00;2087548,00;;;;16723237,00;5885281,64;15150000,00;4359197,00;366000,00;
2012;MUNICIPALIDAD DE LA UNION;1048168570,56;64797407,60;89359720,00;802730,25;103660646,50;8236493,00;10175050,00;3717276,05;0,00;6157237,50;6783825,00;0,00;14500000,00;251524498,80;9600000,00;1548518500,00;
2012;MUNICIPALIDAD DE LEON CORTES;86269423,63;;4981454,33;;27450722,00;;;;0,00;;;;175173157,57;214686509,26;36196118,63;1680000,00;
2012;MUNICIPALIDAD DE LIBERIA;890361008,72;25866320,07;27717396,27;;48961432,50;1660000,00;3196756,00;2398490,00;;0,00;227778,84;20841112,50;32824000,00;97003660,71;6482472,84;;
2012;MUNICIPALIDAD DE LIMON;980178730,12;54025422,33;40132168,70;0,00;44050560,00;5867520,00;12530558,20;126166054,55;35202941,66;11864784,00;122721495,00;18687500,00;0,00;21243950,00;0,00;0,00;
2012;MUNICIPALIDAD DE LOS CHILES;153692838,73;7115177,93;10079907,00;;28399606,11;;;2411006,73;;0,00;32552319,86;42986277,54;333425,00;268855166,56;0,00;0,00;
2012;MUNICIPALIDAD DE MATINA;292680147,66;12287568,97;19004895,00;8794800,00;0,00;691000,00;4151400,00;685000,00;;;1632400,00;26855880,00;396741581,53;232215188,00;9751370,00;0,00;
2012;MUNICIPALIDAD DE MONTES DE OCA;961760007,37;5476194,38;40671242,50;;33610629,45;192425,34;1086108,35;17317875,41;893725,00;;50132095,90;156682835,60;27617975,55;122938000,00;3313000,00;;
2012;MUNICIPALIDAD DE MONTES DE ORO;189610089,52;12377469,46;13461035,15;;7029000,00;1183960,00;11092875,82;13595460,00;10743750,00;12395847,25;5032600,00;22403097,50;4550000,00;0,00;;15000000,00;
2012;MUNICIPALIDAD DE MORA;367217739,08;1761369,63;13781016,00;19560200,00;5381758,00;875030,00;628504,79;5593827,56;;0,00;1008420,00;;60625000,00;4038000,00;125000,00;0,00;
2012;MUNICIPALIDAD DE MORAVIA;740457015,57;2946982,67;37471640,85;2415000,00;24228848,00;0,00;38457,00;;;;2200000,00;358650272,00;6574894,83;10011000,00;0,00;;
2012;MUNICIPALIDAD DE NANDAYURE;204078383,46;12637326,96;9861250,50;;36808500,00;948000,00;12536767,63;;0,00;;690265,00;16000000,00;500000,00;30521800,00;;;
2012;MUNICIPALIDAD DE NARANJO;349587683,35;6876270,75;14013000,00;;91808579,76;2538000,00;10487552,43;;;0,00;132686489,82;172921694,00;;;2468000,00;0,00;
2012;MUNICIPALIDAD DE NICOYA;417132398,55;5468299,60;34386103,25;0,00;35076600,00;1669440,10;18797674,00;6475832,97;100000,00;1000000,00;1897815,00;3162000,00;107856068,21;217449560,50;11843725,00;0,00;
2012;MUNICIPALIDAD DE OREAMUNO;338492837,46;12278070,88;25913779,00;;25031420,00;19000,00;1079280,00;0,00;84000,00;0,00;632868,00;44810680,50;16974570,62;193737084,11;;0,00;
2012;MUNICIPALIDAD DE OROTINA;273082962,38;7321161,94;20211641,83;1400000,00;16663760,00;2570000,00;13124348,89;10900500,00;;1850000,00;42341713,00;20580000,00;103002950,23;93460541,96;41303097,90;;
2012;MUNICIPALIDAD DE OSA;390344950,57;5517055,84;13234680,00;;22800600,00;;3279072,00;;52500930,55;;14264012,00;0,00;33405038,11;167126271,40;;80400000,00;
2012;MUNICIPALIDAD DE PALMARES;257768577,40;3791963,22;15480785,58;;46718500,00;2219685,00;5870654,00;9203184,80;32287750,00;137000,00;172500,00;11570993,40;0,00;0,00;0,00;;
2012;MUNICIPALIDAD DE PARAISO;554399416,85;27280996,64;40777380,00;;22619800,00;3320722,41;23715961,39;5930000,00;48404000,00;563000,00;3030000,00;401906612,50;264489971,68;224969758,34;49400000,00;;
2012;MUNICIPALIDAD DE PARRITA;373402879,73;13414708,11;8942220,00;52323371,10;5373200,00;3551297,71;4910293,63;1688902,28;20582692,04;;4368212,80;22215856,40;0,00;;;0,00;
2012;MUNICIPALIDAD DE PEREZ ZELEDON;1018454821,77;56626299,45;29004589,95;28594733,20;139785899,00;1699210,00;85942774,68;246000,00;0,00;;7451773,49;27981247,00;0,00;93029262,30;0,00;0,00;
2012;MUNICIPALIDAD DE POAS;255768987,00;6270541,00;22843192,00;;10991950,00;200455,00;2292115,00;;;;7515044,24;29197953,00;0,00;3915807,00;11736800,00;0,00;
2012;MUNICIPALIDAD DE POCOCI;728790061,80;30615585,00;72872877,89;28499869,00;92515806,81;44303937,70;1540000,00;1290526,28;;;545709,85;0,00;26691418,00;133108825,50;22934632,50;0,00;
2012;MUNICIPALIDAD DE PUNTARENAS;1076423161,85;86374001,92;76422075,31;6014866,80;110425600,00;236000,00;4757914,30;4053333,33;;0,00;7876251,08;0,00;19922633,07;157521778,00;0,00;0,00;
2012;MUNICIPALIDAD DE PURISCAL;227824942,94;2799292,36;5846250,00;;6986600,00;4920,00;298279,00;;;;;8440518,30;0,00;37435974,25;0,00;;
2012;MUNICIPALIDAD DE QUEPOS;593145377,59;12455508,42;38665782,20;1500000,00;13377639,80;1154585,54;4264955,58;;;;311135893,43;;168835831,21;205158214,67;12717916,00;;
2012;MUNICIPALIDAD DE SAN CARLOS;1290954043,92;60309230,62;123413392,76;;198297057,39;29363380,00;58775118,78;15153191,34;799137,48;16400068,04;2556240,62;39325509,80;76668261,75;623000864,03;1261975000,00;165604537,51;
2012;MUNICIPALIDAD DE SAN ISIDRO DE HEREDIA;229455054,06;8960158,00;33752191,00;;26505059,20;;10412995,00;290000,00;0,00;;51406,00;5451730,00;93529939,50;74729684,00;1338400,00;0,00;
2012;MUNICIPALIDAD DE SAN JOSE;10522906722,94;812760271,40;243963878,47;278883477,25;634157599,71;16870540,19;37114759,94;164019327,10;12950000,00;0,00;191398055,75;1140562030,50;1202444004,68;1627306427,27;9889632,90;111596580,81;
2012;MUNICIPALIDAD DE SAN MATEO;113621904,55;2560851,65;3340362,50;0,00;1952290,00;278315,00;1501782,00;0,00;;;1400000,00;0,00;;19426625,00;250000,00;0,00;
2012;MUNICIPALIDAD DE SAN PABLO DE HEREDIA;313456563,17;5386550,58;17720655,36;;8218049,60;10244716,63;12921075,00;12873259,00;12458252,85;7090000,00;;0,00;;1918500,00;;;
2012;MUNICIPALIDAD DE SAN RAFAEL DE HEREDIA;394485225,66;20722079,87;37393313,37;500000,00;7975895,50;4349000,00;11808105,95;6026730,00;2717400,00;10030179,51;;20696505,50;76067395,32;120985855,63;;0,00;
2012;MUNICIPALIDAD DE SAN RAMON;532693631,64;26388562,03;40641336,00;20000000,00;22813000,00;2677255,00;62548355,02;5699502,48;;;89092675,00;43756340,40;212218881,34;58431200,00;8952100,00;0,00;
2012;MUNICIPALIDAD DE SANTA ANA;1103127392,55;17564782,55;25741134,58;27756612,50;87510210,50;8549480,00;251246,80;19548277,89;21687413,86;;14111144,85;35000000,00;406201535,40;516191364,85;;0,00;
2012;MUNICIPALIDAD DE SANTA BARBARA DE HEREDIA;232119811,68;499761,50;13472905,00;;405000,00;;54757,50;;;;;32460887,00;0,00;;59400000,00;31211350,00;
2012;MUNICIPALIDAD DE SANTA CRUZ;1065370151,54;100179316,92;52992333,49;10682000,00;101717933,47;6729619,00;6360021,00;10511030,54;;;82806904,00;172548,67;7466080,00;332549223,65;101810293,82;25924381,00;
2012;MUNICIPALIDAD DE SANTO DOMINGO DE HEREDIA;509947037,34;33174501,12;45052832,99;;27449396,00;;24014556,77;16566949,19;0,00;27835000,00;1944730,00;8855792,00;34900246,88;204338403,80;118201736,37;42700000,00;
2012;MUNICIPALIDAD DE SARAPIQUI;334892043,76;43528603,72;52870496,80;6624311,90;107732900,00;6291380,00;43737424,79;6397370,16;36090000,00;;285640992,82;14195182,00;269696592,13;297145864,84;15732799,03;0,00;
2012;MUNICIPALIDAD DE SARCHI;219797916,26;12663994,95;11277000,00;;19869894,86;2032400,00;434110,00;0,00;;;3238632,97;0,00;;;;26952294,00;
2012;MUNICIPALIDAD DE SIQUIRRES;337047058,00;5768069,00;25180911,00;2250000,00;45771205,00;3711750,00;4743735,00;5410000,00;175009074,30;;127886822,00;10000000,00;308717931,23;46458000,00;0,00;3024000,00;
2012;MUNICIPALIDAD DE TALAMANCA;296235204,86;24332056,04;10478125,00;;;1748720,00;10094653,30;991607,84;;;0,00;;92074793,33;59599947,00;11355518,90;;
2012;MUNICIPALIDAD DE TARRAZU;150222869,80;109774,03;7421500,00;;28325500,00;596795,24;2337650,00;251980,05;;0,00;330000,00;99288000,00;149818125,68;119849537,24;0,00;2655000,00;
2012;MUNICIPALIDAD DE TIBAS;931441253,03;9835187,00;41464871,90;11625375,00;33645743,20;4890999,08;4518000,00;1725127,34;;0,00;1813262,05;0,00;0,00;693082302,81;;;
2012;MUNICIPALIDAD DE TILARAN;258010025,07;5962592,00;18579209,44;;39646330,76;0,00;3810940,68;1693177,75;;304900,00;274482,27;;7239990,76;17508258,11;;;
2012;MUNICIPALIDAD DE TURRIALBA;585656312,27;34143071,36;29882984,89;396000,00;17034940,00;14437910,00;12915383,00;1100000,00;;;7167465,00;;11392018,00;13638020,12;0,00;0,00;
2012;MUNICIPALIDAD DE TURRUBARES;95672709,86;6202786,88;5118750,00;0,00;47500000,00;90000,00;194470,00;2000000,00;0,00;;294991,00;;9005050,00;416699499,21;3358000,00;0,00;
2012;MUNICIPALIDAD DE UPALA;259370013,21;;12037492,00;2400000,00;286931390,00;4073889,63;173821,00;10291411,00;;294000,00;7007500,00;23618200,00;;81767689,00;;48718815,00;
2012;MUNICIPALIDAD DE VASQUEZ DE CORONADO;663607235,94;4567917,86;28864274,00;;8585000,00;240000,00;106000,00;600000,00;0,00;1265000,00;4293569,00;0,00;8990000,00;62475446,49;19383000,00;0,00;
2012;MUNICIPALIDAD DE ZARCERO;192774079,30;5711345,23;7206186,00;;7767963,00;;2455997,25;550812,00;554400,00;0,00;15214935,87;12529952,00;0,00;19500000,00;;0,00;
2013;MUNICIPALIDAD DE ABANGARES;392147574,00;21413450,10;12873600,00;;6681000,00;0,00;9783290,99;55800,00;0,00;;0,00;0,00;11873025,00;128266139,00;0,00;0,00;
2013;MUNICIPALIDAD DE ACOSTA;163461828,93;19837662,86;7897500,00;;;187500,00;4638650,00;0,00;;;1326200,00;59700000,00;16690490,00;33957630,00;39538453,75;56262977,00;
2013;MUNICIPALIDAD DE ALAJUELA;2374554686,24;85485121,83;340659686,98;345065413,75;16948930,56;72106654,50;139989641,98;50427925,84;;24556692,70;279944500,09;11592875,00;263006711,45;1080476862,16;3911685770,99;0,00;
2013;MUNICIPALIDAD DE ALAJUELITA;342737793,14;5112071,56;21970796,80;900170,00;8815000,00;321480,00;2689191,25;1417490,00;;;1666500,00;;180723,75;106902990,75;;50000000,00;
2013;MUNICIPALIDAD DE ALVARADO DE PACAYAS;149320234,55;895817,60;8411579,00;;38786000,00;35000,00;1000000,00;;;;0,00;;28760000,00;;;0,00;
2013;MUNICIPALIDAD DE ASERRI;364943592,46;26472735,26;19310956,49;;26855800,00;1821580,00;4465443,00;371319,15;;422762990,98;1465674,76;0,00;0,00;;357100,00;;
2013;MUNICIPALIDAD DE ATENAS;327980285,74;2671560,53;16927876,59;;8292110,00;1769982,00;5185993,45;469908,79;;0,00;236743,00;12500000,00;3852355,00;0,00;;;
2013;MUNICIPALIDAD DE BAGACES;284323577,39;10512864,42;23350069,76;16507601,75;99472889,75;350000,00;1259798,16;167000,00;;1040000,00;1250926,55;0,00;144202793,80;39681212,86;;0,00;
2013;MUNICIPALIDAD DE BARVA;271718048,25;15828623,66;19937430,76;;1027000,00;2104500,00;24211057,04;;;;50000,00;13000000,00;;1480030,00;40670386,00;;
2013;MUNICIPALIDAD DE BELEN;758037922,12;12764254,09;26922100,17;28261738,15;26811372,37;12181750,00;19140556,50;13066859,00;14014871,50;;15186719,32;287000,00;0,00;85933217,66;246713780,90;3500000,00;
2013;MUNICIPALIDAD DE BUENOS AIRES;258036876,64;6037908,35;12585330,67;;19915400,00;199500,00;;8065400,00;0,00;3198000,00;2457281,00;0,00;7360000,00;675660855,23;14678377,00;0,00;
2013;MUNICIPALIDAD DE CARRILLO GUANACASTE;696047278,17;16331037,88;34822771,00;23711248,91;89883745,14;479500,00;7514668,00;1069000,00;;2514000,00;3523193,92;41965516,74;0,00;268753228,81;77812342,23;0,00;
2013;MUNICIPALIDAD DE CARTAGO;2394224783,48;109221027,85;140069827,30;253950,00;111304083,60;31480837,00;60913114,90;138947378,82;1655000,00;103251245,04;29983737,22;214686683,29;1227109016,05;774371012,28;522716762,84;432137329,00;
2013;MUNICIPALIDAD DE CAÑAS;384689096,77;45265023,50;16030777,10;0,00;133532844,80;;27040946,70;2614650,15;5480000,00;2440150,45;2600330,20;;17800000,00;2998000,00;0,00;;
2013;MUNICIPALIDAD DE CORREDORES;370542301,86;28193556,38;16282944,00;;4073000,00;1479486,00;854554,60;;;;397254,94;19674431,00;33368745,03;19660300,00;0,00;;
2013;MUNICIPALIDAD DE COTO BRUS;307579389,00;18343753,00;14133499,13;3631849,00;53307200,00;1415089,00;999890,00;125500,00;;;510366324,52;6500439,00;0,00;54924607,20;800000,00;122412500,00;
2013;MUNICIPALIDAD DE CURRIDABAT;1455353181,42;20413695,50;43169789,47;26000390,21;8772000,00;0,00;31769900,00;1634640,00;0,00;;8422989,00;97888327,00;305128350,00;47850285,70;0,00;;
2013;MUNICIPALIDAD DE DESAMPARADOS;1599083807,84;90336087,93;170703804,91;;43337156,50;6300909,53;9172179,65;33329475,80;1200000,00;;58881242,12;0,00;256395326,50;57472231,50;;0,00;
2013;MUNICIPALIDAD DE DOTA;114574895,27;6642901,26;4228646,00;;1052800,00;;;668724,75;;;;;17740723,36;128391015,07;31845068,20;0,00;
